ID,EDAD, Income ,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Mnt_SUM,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Num_SUM,CMP
6260,66,"82,384",0,0,55,984,51,432,180,120,190,1957,1,3,10,13,1,28,1
10448,65,"46,998",0,1,55,172,41,86,45,6,27,377,5,5,3,5,7,25,1
1343,53,"58,554",1,1,55,368,24,68,38,0,88,586,6,8,2,6,7,29,0
4749,53,"58,554",1,1,55,368,24,68,38,0,88,586,6,8,2,6,7,29,0
531,67,"57,333",0,1,55,941,14,397,76,58,176,1662,11,8,5,9,6,39,0
6905,27,"80,685",0,0,55,241,45,604,34,26,54,1004,1,6,4,10,2,23,0
1045,56,"52,117",0,1,55,112,10,107,30,0,20,279,2,5,2,4,7,20,0
4012,49,"62,220",0,1,55,799,12,375,16,12,12,1226,5,7,6,5,6,29,0
5529,75,"64,014",2,1,56,406,0,30,0,0,8,444,7,8,2,5,7,29,1
4001,75,"64,014",2,1,56,406,0,30,0,0,8,444,7,8,2,5,7,29,1
10420,66,"46,390",0,1,56,95,14,64,2,9,38,222,1,4,2,3,7,17,0
7723,42,"75,507",0,0,56,709,93,374,104,80,80,1440,1,8,6,6,3,24,0
2963,42,"75,507",0,0,56,709,93,374,104,80,80,1440,1,8,6,6,3,24,0
10634,70,"59,412",0,0,56,90,67,165,30,43,11,406,1,4,2,8,3,18,0
5180,53,"50,616",0,1,56,128,0,16,0,1,4,149,2,4,0,4,7,17,0
6866,52,"35,924",1,1,56,8,0,14,2,3,7,34,1,1,0,3,5,10,0
1328,39,"57,937",0,1,56,261,42,144,55,48,133,683,3,4,4,9,3,23,0
1139,37,"73,356",0,0,56,1050,14,322,0,14,112,1512,1,5,11,5,2,24,1
4961,47,"21,255",1,0,56,29,0,25,2,2,3,61,4,2,1,4,4,15,0
5177,47,"58,494",0,1,56,298,7,68,4,0,19,396,2,6,2,6,6,22,0
2075,52,"72,460",0,0,56,377,10,540,80,30,10,1047,1,3,5,7,1,17,0
3428,30,"68,682",0,0,56,919,0,505,99,30,45,1598,1,4,9,10,2,26,0
4500,30,"68,682",0,0,56,919,0,505,99,30,45,1598,1,4,9,10,2,26,0
7369,40,"36,959",1,0,56,25,6,25,6,0,0,62,2,2,0,3,8,15,0
4381,50,"46,463",1,1,56,163,2,40,8,11,11,235,7,3,1,6,6,23,0
9964,42,"61,825",0,1,56,162,50,100,55,30,27,424,1,4,2,8,4,19,0
1630,42,"61,825",0,1,56,162,50,100,55,30,27,424,1,4,2,8,4,19,0
5012,32,"28,691",1,0,56,5,4,13,8,0,4,34,1,1,0,3,8,13,0
6918,32,"28,691",1,0,56,5,4,13,8,0,4,34,1,1,0,3,8,13,0
7822,45,"54,058",0,1,56,198,18,252,32,108,54,662,2,4,6,8,3,23,0
10156,46,"84,196",0,1,56,215,63,507,231,31,190,1237,1,8,4,7,3,23,0
3033,58,"38,620",0,0,56,112,17,44,34,22,89,318,1,2,5,3,3,14,0
4119,58,"38,620",0,0,56,112,17,44,34,22,89,318,1,2,5,3,3,14,0
11110,48,"3,502",1,0,56,2,1,1,0,0,1,5,0,0,0,0,14,14,0
332,64,"47,743",0,1,56,198,2,43,0,12,20,275,3,4,1,6,6,20,1
737,72,"80,360",0,0,56,1493,86,454,112,43,43,2231,2,4,4,5,2,17,1
10319,50,"66,303",0,1,56,1090,12,96,16,12,60,1286,4,3,4,11,8,30,1
2683,52,"52,413",0,2,56,295,106,271,75,98,65,910,4,6,4,12,6,32,0
3445,65,"60,714",0,0,56,216,162,224,101,92,162,957,2,7,4,10,5,28,0
10913,37,"31,385",1,0,56,3,2,12,0,1,9,27,1,1,0,2,8,12,1
4427,26,"83,257",0,0,56,536,27,590,38,107,67,1365,1,5,10,12,6,34,1
8717,46,"80,427",0,1,56,1149,71,449,69,71,26,1835,1,11,8,8,5,33,0
2066,72,"38,823",0,1,56,70,0,11,2,8,23,114,1,2,1,3,6,13,0
3340,44,"42,014",1,0,56,244,15,108,4,15,50,436,6,7,1,6,8,28,0
8685,44,"42,014",1,0,56,244,15,108,4,15,50,436,6,7,1,6,8,28,0
4149,73,"76,140",0,0,57,586,66,653,17,0,26,1348,1,5,9,6,2,23,0
8726,57,"41,713",1,1,57,77,8,44,10,10,25,174,5,3,1,4,6,19,0
2295,67,"62,670",0,1,57,539,30,92,80,46,38,825,1,5,3,13,3,25,0
3283,49,"70,932",0,1,57,200,193,100,46,185,185,909,2,6,2,12,3,25,0
1915,70,"78,939",0,0,57,794,115,243,150,0,205,1507,1,8,5,6,3,23,0
800,61,"44,512",1,1,57,23,1,6,0,0,2,32,2,1,0,3,4,10,0
9166,53,"63,967",0,1,57,387,84,141,73,35,162,882,3,4,4,12,2,25,0
5147,73,"90,842",0,0,57,774,70,118,182,187,93,1424,1,4,9,13,1,28,0
13,74,"25,358",0,1,57,19,0,5,0,0,8,32,2,1,0,3,6,12,0
8724,39,"28,567",1,0,57,11,3,22,2,2,6,46,2,2,0,3,6,13,0
9381,43,"66,373",1,1,57,328,9,124,12,24,109,606,7,4,2,10,3,26,0
9384,43,"66,373",1,1,57,328,9,124,12,24,109,606,7,4,2,10,3,26,0
3560,69,"83,844",0,0,57,901,31,345,75,31,191,1574,1,4,4,11,1,21,1
241,69,"83,844",0,0,57,901,31,345,75,31,191,1574,1,4,4,11,1,21,1
7521,69,"83,844",0,0,57,901,31,345,75,31,191,1574,1,4,4,11,1,21,1
9799,53,"83,664",1,1,57,866,21,151,28,21,86,1173,3,2,2,12,5,24,0
5123,70,"27,450",0,0,57,37,12,23,8,11,52,143,1,2,1,3,7,14,0
448,43,"54,880",1,0,57,308,85,137,102,45,118,795,2,6,2,11,5,26,0
4837,56,"71,322",0,1,57,753,43,226,69,10,204,1305,2,8,5,13,4,32,0
9365,45,"60,000",0,1,57,1048,0,217,0,0,12,1277,5,11,3,5,6,30,0
8932,52,"65,176",0,1,57,960,28,183,220,70,70,1531,4,9,6,6,6,31,0
7055,69,"61,010",0,1,57,888,0,57,0,0,76,1021,2,8,5,11,5,31,0
3537,40,"31,089",1,0,57,31,3,31,2,8,4,79,3,3,0,4,8,18,0
9081,33,"20,518",1,0,58,4,1,6,4,1,9,25,1,1,1,2,5,10,0
4988,73,"34,469",1,1,58,19,6,20,0,5,12,62,3,1,1,4,4,13,0
1050,69,"28,332",0,0,58,14,10,13,4,15,9,65,1,2,1,4,2,10,0
5610,56,"33,456",1,1,58,7,3,10,8,1,7,36,2,1,0,3,7,13,0
3526,53,"38,443",1,1,58,32,0,5,0,0,1,38,2,1,0,3,7,13,0
5136,48,"65,333",0,1,58,654,7,92,0,15,30,798,7,9,4,8,6,34,1
1411,69,"82,623",0,0,58,204,34,204,172,153,173,940,1,2,9,4,1,17,0
701,50,"73,691",0,1,58,707,21,250,85,43,73,1179,2,6,2,8,2,20,1
6203,74,"74,485",0,0,58,499,149,815,173,49,49,1734,1,6,7,12,3,29,0
7192,66,"65,748",0,1,58,172,73,93,95,78,34,545,2,2,4,10,1,19,0
5181,39,"24,367",1,0,58,2,4,2,0,11,5,24,1,1,0,2,9,13,0
9220,50,"91,700",0,0,58,576,172,961,125,115,19,1968,1,8,6,5,3,23,0
7734,28,"79,244",0,0,58,471,102,125,212,61,245,1216,1,4,10,7,1,23,1
10446,64,"82,017",0,0,58,184,23,446,30,23,23,729,1,5,4,7,2,19,1
5524,64,"58,138",0,0,58,635,88,546,172,88,88,1617,3,8,10,4,7,32,0
3830,68,"59,354",0,2,59,295,21,78,39,13,13,459,1,4,4,7,3,19,0
5186,66,"58,482",0,1,59,576,7,115,19,7,7,731,2,7,4,9,6,28,1
8514,45,"29,478",1,0,59,8,0,7,3,1,1,20,1,1,0,3,6,11,0
7165,49,"64,474",0,1,59,381,35,172,56,86,93,823,2,8,2,10,5,27,0
10236,46,"31,160",1,0,59,16,3,25,6,1,13,64,2,2,0,3,8,15,0
2392,49,"40,321",1,1,59,44,4,21,6,0,27,102,2,3,0,3,7,15,0
1920,49,"40,321",1,1,59,44,4,21,6,0,27,102,2,3,0,3,7,15,0
3673,50,"55,239",0,1,59,371,17,238,23,24,106,779,3,7,5,11,5,31,0
1453,78,"57,513",0,0,59,735,40,183,52,20,30,1060,2,9,3,13,6,33,0
4518,42,"85,693",0,1,59,386,172,183,185,132,111,1169,2,9,5,11,5,32,0
8969,44,"71,855",0,1,59,548,31,422,0,112,28,1141,4,5,5,11,3,28,0
387,45,"7,500",0,0,59,6,16,11,11,1,16,61,1,2,0,3,8,14,0
1079,50,"71,969",0,1,59,1000,0,76,0,0,10,1086,3,3,4,9,8,27,1
164,44,"28,973",0,0,59,206,0,46,3,2,12,269,2,5,1,5,8,21,0
3434,70,"80,872",0,0,60,483,72,567,94,12,108,1336,1,4,4,10,1,20,0
5721,65,"84,117",0,0,60,611,76,749,59,45,26,1566,1,7,10,6,2,26,1
8418,63,"38,741",1,1,60,7,10,17,8,6,13,61,2,2,0,3,7,14,0
5300,48,"38,961",1,0,60,19,7,19,0,1,24,70,1,2,1,2,7,13,0
10424,53,"75,922",0,0,60,265,138,553,224,23,92,1295,1,4,4,9,1,19,0
11171,56,"56,962",2,1,60,292,3,77,10,3,26,411,7,6,3,5,7,28,0
1600,56,"56,962",2,1,60,292,3,77,10,3,26,411,7,6,3,5,7,28,0
7851,72,"70,165",0,0,60,161,0,253,199,191,122,926,1,3,7,11,1,23,0
10701,48,"65,308",0,0,60,713,0,264,120,80,34,1211,1,7,8,12,4,32,1
891,70,"29,298",1,1,60,6,0,2,2,0,1,11,1,1,0,2,5,9,0
6912,54,"63,246",0,2,60,593,30,91,29,22,7,772,1,6,3,12,4,26,0
5967,69,"33,402",1,1,60,26,2,19,10,5,8,70,3,2,1,3,8,17,0
2109,31,"96,843",0,0,60,448,71,951,40,17,17,1544,1,6,11,10,2,30,1
6292,35,"82,333",0,0,60,1311,0,359,46,89,17,1822,1,4,3,10,2,20,1
8537,72,"72,643",0,0,60,526,80,553,123,94,53,1429,1,3,10,7,2,23,1
9576,39,"32,313",1,0,60,86,4,56,2,4,7,159,3,4,0,4,9,20,0
5935,65,"55,284",0,1,60,547,7,140,0,7,63,764,3,7,5,8,5,28,0
10264,42,"15,287",1,0,60,1,2,8,4,3,13,31,2,1,1,2,7,13,1
234,42,"15,287",1,0,60,1,2,8,4,3,13,31,2,1,1,2,7,13,1
3202,34,"51,563",0,0,60,1166,0,48,0,0,36,1250,1,4,4,10,8,27,1
1103,45,"81,929",1,0,60,1486,55,278,49,0,185,2053,2,4,4,10,6,26,1
610,68,"53,593",1,1,60,349,4,78,6,0,43,480,8,7,2,6,8,31,0
4480,48,"60,432",0,1,61,365,3,15,4,3,11,401,5,7,2,5,6,25,0
10660,64,"66,726",1,1,61,349,7,35,0,0,47,438,3,8,2,4,7,24,1
9353,62,"62,450",0,1,61,515,47,267,62,66,38,995,2,5,5,4,3,19,1
4120,46,"49,514",1,0,61,88,39,78,58,13,93,369,2,6,1,4,7,20,0
2836,49,"43,269",1,0,61,10,1,7,0,0,1,19,1,1,0,2,8,12,0
9579,62,"33,762",2,1,61,53,1,34,2,0,16,106,3,2,2,2,8,17,0
5841,55,"60,894",0,1,61,606,7,155,10,0,54,832,5,10,3,8,7,33,0
3174,62,"87,771",0,1,61,1492,38,287,50,57,33,1957,1,5,10,4,6,26,1
5536,62,"87,771",0,1,61,1492,38,287,50,57,33,1957,1,5,10,4,6,26,1
2061,66,"50,737",0,1,61,78,0,11,0,0,10,99,1,2,0,4,6,13,1
8477,65,"26,150",2,1,61,5,1,13,3,5,1,28,1,1,0,3,7,12,0
640,70,"57,304",0,1,61,356,80,329,138,17,106,1026,2,7,6,10,5,30,0
3828,70,"71,107",0,1,61,533,10,217,198,174,195,1327,2,7,6,13,4,32,0
4093,46,"53,253",1,1,61,216,9,57,20,9,125,436,7,4,3,5,5,24,0
8624,63,"81,320",0,0,61,183,33,493,59,103,57,928,1,4,3,10,2,20,0
2802,29,"87,000",0,0,61,196,25,607,67,17,49,961,1,4,6,7,2,20,0
368,47,"40,049",0,1,61,91,65,52,10,44,28,290,3,3,2,6,5,19,0
3599,51,"63,684",0,1,61,575,80,428,208,93,80,1464,3,8,4,8,5,28,0
3389,51,"69,016",0,1,61,726,53,363,123,107,161,1533,4,8,9,13,5,39,0
10710,42,"7,500",0,1,61,5,2,3,3,0,5,18,1,1,0,2,8,12,0
7118,64,"73,803",0,1,61,833,80,363,52,26,174,1528,2,9,5,6,6,28,1
4937,48,"46,094",1,1,62,12,2,20,3,2,5,44,1,1,0,3,7,12,0
1127,48,"85,844",0,0,62,938,19,843,25,95,38,1958,1,6,6,7,2,22,1
833,66,"38,452",1,1,62,56,0,14,0,0,2,72,3,3,0,3,7,16,0
3565,66,"38,452",1,1,62,56,0,14,0,0,2,72,3,3,0,3,7,16,0
6086,66,"80,395",0,0,62,445,25,706,80,76,48,1380,1,6,5,12,2,26,1
1763,33,"87,679",0,0,62,1259,172,815,97,148,33,2524,1,7,11,10,4,33,1
4697,72,"35,416",0,0,62,248,3,81,4,3,51,390,3,7,1,5,8,24,0
182,75,"44,124",0,1,62,284,0,55,0,6,52,397,4,6,2,5,8,25,0
1165,63,"50,729",1,1,62,239,13,143,45,4,52,496,9,6,2,7,6,30,0
5386,68,"94,384",0,0,62,1111,24,790,160,45,172,2302,0,5,8,5,2,20,1
6024,68,"94,384",0,0,62,1111,24,790,160,45,172,2302,0,5,8,5,2,20,1
2678,31,"34,412",1,0,62,52,12,50,4,36,55,209,3,5,0,3,9,20,0
5790,36,"31,158",1,0,62,25,6,16,20,0,5,72,2,2,0,3,8,15,0
236,70,"34,838",1,1,62,28,23,29,29,14,47,170,3,2,1,4,6,16,0
6001,42,"56,775",0,1,62,614,35,160,58,35,35,937,2,5,8,10,5,30,0
6250,72,"54,356",0,1,62,710,15,30,20,0,0,775,3,11,2,8,8,32,0
1168,43,"72,159",0,0,62,322,53,899,34,40,53,1401,1,4,6,10,2,23,0
10749,30,"8,028",0,0,62,73,18,66,7,12,2,178,15,0,1,0,19,35,0
2926,69,"55,951",0,1,62,1241,0,80,0,13,40,1374,3,3,6,11,8,31,1
716,72,"67,911",0,1,63,529,0,356,63,28,0,976,3,6,7,11,3,30,0
6544,72,"67,911",0,1,63,529,0,356,63,28,0,976,3,6,7,11,3,30,0
4298,48,"20,427",1,0,63,5,0,4,0,0,1,10,1,1,0,2,8,12,0
5823,51,"32,303",0,1,63,35,0,2,0,0,2,39,2,1,0,4,5,12,0
8375,53,"55,954",0,1,63,447,0,28,0,0,43,518,3,8,2,6,7,26,0
5723,45,"49,187",0,1,63,81,1,31,2,1,0,116,1,1,1,5,2,10,0
5763,49,"49,854",1,0,63,123,17,171,39,0,30,380,5,6,2,5,6,24,0
8727,43,"63,693",0,1,63,587,43,337,42,87,54,1150,3,11,6,9,6,35,0
3056,43,"63,693",0,1,63,587,43,337,42,87,54,1150,3,11,6,9,6,35,0
8442,36,"19,510",2,0,63,9,0,7,3,4,7,30,2,1,0,3,7,13,0
3712,62,"52,332",0,0,63,212,5,33,7,0,2,259,1,3,2,6,4,16,1
10722,48,"55,593",0,1,63,293,8,124,11,4,106,546,2,6,6,3,6,23,1
2406,72,"54,591",0,1,63,376,4,94,12,9,24,519,3,6,2,8,5,24,0
7313,72,"74,859",0,0,63,570,73,614,133,102,73,1565,1,6,5,11,3,26,1
2656,50,"40,851",1,1,63,23,1,7,0,4,24,59,1,1,1,2,7,12,0
1993,72,"58,607",0,1,63,867,0,86,0,0,19,972,3,2,3,9,8,25,1
4136,29,"7,500",1,0,63,10,17,18,8,26,40,119,4,3,2,2,9,20,0
2928,46,"52,614",0,1,63,789,0,142,12,9,38,990,2,2,4,8,8,24,0
2920,46,"52,614",0,1,63,789,0,142,12,9,38,990,2,2,4,8,8,24,0
6661,47,"67,445",0,1,63,757,80,217,29,80,11,1174,5,9,6,12,6,38,0
5462,47,"67,445",0,1,63,757,80,217,29,80,11,1174,5,9,6,12,6,38,0
10897,47,"67,445",0,1,63,757,80,217,29,80,11,1174,5,9,6,12,6,38,0
10542,53,"36,778",1,1,63,29,4,34,2,4,4,77,3,3,0,3,9,18,0
5756,38,"39,453",1,0,64,46,0,7,0,0,2,55,2,2,0,3,6,13,0
3570,52,"42,731",1,0,64,159,2,51,6,2,24,244,3,4,1,5,5,18,0
1072,56,"40,760",0,1,64,70,0,17,0,0,6,93,2,2,1,3,6,14,0
9606,56,"69,969",0,0,64,882,29,514,38,29,44,1536,1,4,2,6,3,16,1
2730,66,"80,317",0,0,64,536,11,387,149,91,57,1231,1,3,4,10,1,19,0
2995,64,"66,636",0,0,64,291,10,689,84,10,0,1084,1,3,4,9,1,18,0
8210,46,"54,730",0,1,64,318,3,17,4,7,56,405,5,4,1,8,4,22,0
773,50,"42,835",1,1,64,379,4,93,12,9,98,595,7,6,6,4,6,29,0
5272,56,"53,843",0,1,64,378,0,88,19,4,73,562,4,8,5,3,7,27,0
5125,61,"79,530",0,0,64,333,0,815,129,42,29,1348,1,4,10,11,2,28,0
4391,53,"63,841",0,1,64,635,15,100,20,7,131,908,1,9,3,9,6,28,0
6283,53,"63,841",0,1,64,635,15,100,20,7,131,908,1,9,3,9,6,28,0
3421,53,"63,841",0,1,64,635,15,100,20,7,131,908,1,9,3,9,6,28,0
5731,38,"27,100",1,0,64,12,0,13,2,0,10,37,1,1,0,3,7,12,0
7152,38,"27,100",1,0,64,12,0,13,2,0,10,37,1,1,0,3,7,12,0
3919,45,"72,309",0,0,64,960,0,883,50,38,0,1931,1,5,6,8,3,23,1
6097,62,"50,664",1,1,64,313,8,104,6,4,126,561,9,8,1,6,9,33,0
5150,42,"20,194",1,0,64,0,4,7,11,10,15,47,2,2,0,3,6,13,0
10479,46,"76,618",0,0,64,749,40,294,121,160,147,1511,1,3,2,5,1,12,0
5966,47,"45,207",1,1,64,203,0,10,0,0,2,215,5,3,1,6,6,21,1
3439,49,"56,721",1,1,64,157,6,39,6,13,75,296,5,4,1,5,6,21,0
6609,55,"27,038",0,0,64,1,26,25,17,23,15,107,1,3,0,3,9,16,0
5393,44,"23,763",1,0,64,22,0,6,6,2,6,42,1,1,0,3,7,12,0
9014,46,"37,085",1,1,65,39,1,16,2,0,3,61,4,3,0,3,8,18,0
4050,55,"49,605",0,0,65,42,16,29,12,20,8,127,1,2,1,4,3,11,0
6862,50,"1,730",0,0,65,1,1,3,1,1,1,8,15,0,0,0,20,35,0
8315,26,"34,824",0,0,65,4,2,11,2,0,4,23,1,1,0,2,6,10,0
5184,26,"34,824",0,0,65,4,2,11,2,0,4,23,1,1,0,2,6,10,0
3643,47,"63,206",0,0,65,750,8,125,11,8,26,928,1,4,3,6,2,16,1
2589,49,"26,759",1,0,65,25,3,16,8,5,2,59,2,2,1,3,6,14,0
4887,45,"55,412",1,1,65,10,5,28,11,1,8,63,1,2,0,3,5,11,0
10104,47,"33,590",2,1,65,4,0,2,0,0,2,8,1,1,0,2,7,11,0
3254,50,"70,886",1,0,65,407,70,239,103,88,53,960,1,5,4,4,2,16,0
2004,52,"72,679",0,1,65,619,54,260,127,54,54,1168,1,4,7,5,1,18,0
6142,78,"65,073",0,0,65,629,17,177,69,0,8,900,1,5,3,5,2,16,0
8553,56,"44,300",1,1,65,30,0,9,0,0,3,42,2,1,0,3,6,12,0
9805,68,"56,129",0,1,65,320,48,133,39,72,48,660,4,6,2,10,4,26,0
849,68,"56,129",0,1,65,320,48,133,39,72,48,660,4,6,2,10,4,26,0
1606,50,"38,590",1,0,65,3,1,8,4,3,3,22,1,1,0,2,8,12,0
125,63,"53,083",1,1,65,215,7,33,3,0,13,271,6,5,1,5,7,24,1
9305,45,"79,689",0,0,65,311,26,640,180,37,121,1315,1,4,9,13,2,29,0
4706,55,"34,704",0,1,65,29,0,5,0,1,5,40,1,1,0,3,5,10,0
4437,59,"65,316",1,1,65,112,6,92,3,9,38,260,2,3,2,5,4,16,0
3081,43,"41,014",1,0,65,7,2,6,2,0,3,20,1,1,0,2,7,11,0
3536,61,"19,740",0,1,65,7,11,3,10,4,20,55,2,1,1,3,5,12,0
8686,42,"23,724",1,0,65,5,23,15,0,18,14,75,2,2,0,3,8,15,0
9707,52,"55,212",0,1,65,1103,0,45,0,0,34,1182,3,4,2,11,8,28,1
10872,52,"55,212",0,1,65,1103,0,45,0,0,34,1182,3,4,2,11,8,28,1
9058,66,"79,800",0,0,65,1060,21,530,32,0,224,1867,1,5,11,5,3,25,1
4640,54,"70,647",0,1,65,561,85,171,25,123,114,1079,2,4,7,13,2,28,0
2525,47,"38,410",0,0,65,153,64,123,116,64,14,534,2,5,2,9,6,24,0
9503,41,"28,071",0,0,65,39,33,130,41,26,44,313,2,5,1,5,8,21,0
10704,52,"54,803",0,1,65,404,0,92,28,27,142,693,2,6,2,9,4,23,0
2669,28,"74,293",0,0,66,375,152,335,93,91,81,1127,1,5,4,6,2,18,0
10037,28,"74,293",0,0,66,375,152,335,93,91,81,1127,1,5,4,6,2,18,0
5680,37,"35,684",1,0,66,10,4,7,0,6,3,30,1,1,0,3,6,11,0
3726,35,"34,320",1,0,66,4,1,9,3,0,0,17,1,1,0,2,8,12,0
4548,40,"41,967",1,1,66,23,4,10,0,2,15,54,1,1,0,3,4,9,0
4599,45,"49,681",0,2,66,411,0,26,0,0,21,458,6,7,1,7,7,28,0
879,45,"49,681",0,2,66,411,0,26,0,0,21,458,6,7,1,7,7,28,0
7409,51,"53,187",1,0,66,211,2,30,7,7,10,267,2,4,1,6,5,18,0
1964,70,"86,610",0,0,66,446,107,768,33,196,53,1603,1,5,6,6,2,20,0
0,36,"70,951",0,0,66,239,10,554,254,87,54,1198,1,3,4,9,1,18,0
4860,51,"24,206",1,0,66,7,2,8,3,2,3,25,1,1,0,3,6,11,0
425,36,"55,357",2,0,66,374,64,116,84,25,64,727,3,6,2,11,5,27,0
9500,62,"58,113",0,1,66,221,104,169,102,78,84,758,3,9,2,8,7,29,0
3074,37,"70,643",0,0,66,1218,107,304,23,143,33,1828,1,5,8,4,6,24,0
5140,36,"64,355",1,0,66,1047,0,140,67,38,153,1445,2,4,3,12,8,29,0
2611,62,"82,576",0,0,66,1206,55,445,168,18,18,1910,1,2,4,12,1,20,1
916,49,"41,644",1,1,67,20,3,4,2,0,2,31,2,1,0,3,3,9,0
10413,37,"72,570",0,0,67,274,83,216,151,141,224,1089,1,4,6,12,1,24,0
3696,56,"30,630",1,1,67,27,1,12,2,0,10,52,2,2,0,3,7,14,0
304,40,"22,944",1,0,67,19,3,19,4,5,26,76,3,3,0,3,7,16,0
5113,50,"86,979",0,0,67,584,100,835,65,83,35,1702,1,5,5,5,2,18,1
4597,51,"82,072",0,0,67,889,55,685,168,92,129,2018,1,3,2,13,1,20,0
675,48,"52,034",1,1,67,146,0,93,7,13,73,332,5,4,2,5,7,23,0
4483,28,"72,354",0,0,67,315,26,473,220,12,182,1228,1,2,10,6,1,20,0
1502,38,"28,427",1,0,67,18,3,19,3,3,6,52,2,2,0,3,8,15,0
736,38,"28,427",1,0,67,18,3,19,3,3,6,52,2,2,0,3,8,15,0
4487,52,"39,858",1,0,67,15,20,25,2,7,26,95,1,2,0,4,6,13,0
3412,70,"67,381",0,1,67,815,8,53,11,0,70,957,4,2,2,9,7,24,1
1744,56,"23,529",0,1,67,9,7,13,3,2,20,54,1,1,1,2,6,11,0
5837,54,"51,479",1,1,67,247,8,160,6,8,65,494,7,6,3,6,7,29,0
3422,46,"76,068",0,1,67,1115,12,128,33,12,76,1376,1,2,3,4,6,16,1
7462,67,"22,507",0,0,67,68,0,226,51,157,68,570,3,10,2,4,9,28,0
10702,37,"52,413",1,0,67,185,8,133,56,56,12,450,2,7,1,7,7,24,0
2115,64,"50,116",1,1,68,54,0,10,0,0,2,66,2,1,0,4,5,12,1
4138,59,"76,624",0,1,68,411,106,147,54,115,66,899,1,5,10,7,1,24,1
11091,68,"34,587",1,1,68,7,2,9,2,0,2,22,2,1,0,3,4,10,0
7712,75,"62,159",0,0,68,182,17,259,77,70,29,634,1,6,2,10,4,23,0
3535,56,"66,294",0,0,68,251,108,334,65,92,117,967,1,4,3,5,2,15,0
5899,71,"5,648",1,1,68,28,0,6,1,1,13,49,1,1,0,0,20,22,1
8749,37,"37,235",1,0,68,20,2,9,4,6,20,61,1,1,1,2,4,9,0
10955,57,"85,620",0,0,68,416,46,925,60,107,46,1600,1,3,6,4,1,15,0
9491,37,"23,976",1,0,68,14,1,21,2,3,25,66,3,3,1,3,7,17,0
5286,34,"41,020",0,0,68,112,1,54,7,7,36,217,1,3,2,4,3,13,0
3409,37,"36,108",1,0,68,141,8,129,3,11,47,339,3,7,1,4,9,24,1
2544,70,"57,530",0,1,68,50,1,27,6,7,1,92,1,1,1,4,1,8,0
2118,57,"62,905",0,1,68,166,75,96,119,107,59,622,3,7,2,8,4,24,0
9370,76,"65,846",0,0,68,562,81,276,80,40,81,1120,1,6,3,6,4,20,0
4864,44,"34,380",1,0,68,72,7,58,13,1,24,175,4,4,1,3,8,20,0
405,57,"41,638",0,1,68,315,0,31,4,0,91,441,4,5,5,3,8,25,1
10513,29,"63,207",0,0,68,438,169,565,91,169,70,1502,1,2,3,6,7,19,1
5138,71,"28,320",0,1,68,19,1,14,3,2,4,43,1,1,0,3,8,13,0
8387,64,"43,140",0,1,68,134,8,76,6,0,11,235,1,4,1,5,6,17,0
378,50,"52,531",0,0,68,283,112,151,51,72,125,794,2,7,2,10,6,27,0
5846,44,"40,246",1,0,68,2,1,6,2,1,1,13,1,1,0,2,6,10,0
8870,37,"35,196",1,0,68,75,12,141,43,39,187,497,6,6,1,5,8,26,0
10340,37,"35,196",1,0,68,75,12,141,43,39,187,497,6,6,1,5,8,26,0
7290,36,"70,596",0,0,68,347,44,534,17,0,26,968,1,3,5,12,2,23,0
8895,36,"70,596",0,0,68,347,44,534,17,0,26,968,1,3,5,12,2,23,0
3635,59,"52,597",0,1,69,492,0,37,7,0,42,578,3,6,3,8,5,25,0
11178,49,"42,394",1,0,69,15,2,10,0,1,4,32,1,1,0,3,7,12,0
2410,52,"81,657",0,0,69,364,40,425,158,60,50,1097,1,3,4,8,1,17,0
3281,61,"49,154",1,1,69,206,10,67,30,27,71,411,6,4,1,8,6,25,0
9905,69,"34,074",1,1,69,135,1,41,10,1,67,255,5,3,3,3,6,20,1
2565,66,"70,638",0,0,69,1016,12,215,16,12,63,1334,1,4,5,10,3,23,1
7912,43,"38,136",1,0,69,8,15,27,0,20,33,103,2,3,1,2,8,16,1
7072,48,"67,432",0,1,69,432,79,341,177,136,170,1335,2,8,5,4,4,23,0
1409,70,"40,689",0,1,69,270,3,27,39,6,99,444,7,7,1,5,8,28,0
5314,70,"40,689",0,1,69,270,3,27,39,6,99,444,7,7,1,5,8,28,0
7215,38,"101,970",0,0,69,722,27,102,44,72,168,1135,0,6,8,13,2,29,1
8858,49,"44,325",0,1,69,516,0,21,0,0,5,542,4,8,2,7,8,29,1
895,73,"61,467",0,2,69,410,16,114,0,5,49,594,3,5,2,10,5,25,0
10313,46,"48,178",1,1,69,159,4,45,6,2,38,254,6,5,1,4,8,24,0
642,41,"16,005",1,0,69,1,3,2,20,30,47,103,3,2,1,2,8,16,0
8504,48,"79,593",0,0,70,350,60,568,110,133,145,1366,1,5,6,7,2,21,1
1020,48,"79,593",0,0,70,350,60,568,110,133,145,1366,1,5,6,7,2,21,1
3717,62,"61,180",0,1,70,403,24,29,6,24,218,704,2,5,5,6,3,21,1
7646,32,"64,449",1,0,70,218,63,282,137,35,70,805,4,5,3,12,4,28,0
